observed_mass,true_mass
1.688807467607608999e+02,1.732774408675338975e+02
1.649461844290585759e+02,1.710944810696663581e+02
1.757505053547293414e+02,1.719278114597460956e+02
1.604529381079329653e+02,1.737151163970109167e+02
1.764205901278787110e+02,1.732774408675338975e+02
1.370722456414643773e+02,1.719278114597460956e+02
1.785497832605202291e+02,1.777862239703632667e+02
1.468792445544025611e+02,1.732774408675338975e+02
1.732766491019279442e+02,1.719278114597460956e+02
1.792925501871164613e+02,1.754875741965639691e+02
1.695418510994465464e+02,1.783656330882713235e+02
1.670915641731667733e+02,1.705817867461299215e+02
1.659944756383387983e+02,1.710944810696663581e+02
1.445824058346344714e+02,1.765564620755404235e+02
1.694291585350691207e+02,1.712281189457942503e+02
1.651253907293621523e+02,1.712116863746567219e+02
1.822834554237038276e+02,1.719278114597460956e+02
1.579495894219682555e+02,1.712116863746567219e+02
1.753397782923844090e+02,1.737151163970109167e+02
1.645639519422021806e+02,1.737151163970109167e+02
1.584035626846642799e+02,1.707866390820981906e+02
1.743121333715671994e+02,1.719278114597460956e+02
1.648395768598579707e+02,1.710944810696663581e+02
1.696587586109038739e+02,1.698488754091094961e+02
1.733219128981075414e+02,1.737151163970109167e+02
1.716714570670387729e+02,1.705817867461299215e+02
1.848685064315754403e+02,1.775381390917675617e+02
1.555065917473145589e+02,1.719278114597460956e+02
1.741213856565849767e+02,1.732774408675338975e+02
1.773329695072892491e+02,1.745010881342403195e+02
1.754061293709264078e+02,1.737151163970109167e+02
1.690218074870313671e+02,1.700208307981985740e+02
1.852985574056758935e+02,1.962062913644048194e+02
1.733041993813749002e+02,1.719278114597460956e+02
1.798400070130995800e+02,1.712281189457942503e+02
1.734000158632058231e+02,1.732774408675338975e+02
1.709563760049305472e+02,1.732774408675338975e+02
1.478262935400884714e+02,1.712116863746567219e+02
1.682883781959776286e+02,1.705817867461299215e+02
1.654302806759068858e+02,1.707192417662278103e+02
1.728513194145150464e+02,1.710944810696663581e+02
1.750687421383329934e+02,1.732774408675338975e+02
1.631709854185790221e+02,1.732774408675338975e+02
1.671693815772746916e+02,1.707866390820981906e+02
1.789689080898342297e+02,1.765564620755404235e+02
1.647934897429307739e+02,1.700208307981985740e+02
1.779067811675781172e+02,1.700208307981985740e+02
1.683788076040603414e+02,1.707866390820981906e+02
1.767861316298122176e+02,1.705817867461299215e+02
1.779643743361893087e+02,1.737151163970109167e+02
1.757675825558891347e+02,1.719278114597460956e+02
1.802207444824585423e+02,1.719278114597460956e+02
1.728494552383518226e+02,1.737151163970109167e+02
1.699531802711952935e+02,1.670228719091978746e+02
1.725522021589328006e+02,1.712116863746567219e+02
1.710642758532503365e+02,1.710944810696663581e+02
1.851398684601187199e+02,1.732774408675338975e+02
1.673045178919065847e+02,1.712116863746567219e+02
1.741124607234053201e+02,1.813748175383856847e+02
1.744423345736511237e+02,1.719278114597460956e+02
1.698541501173936581e+02,1.811869775646906930e+02
1.739908958345801864e+02,1.745010881342403195e+02
1.736972966520073953e+02,1.732774408675338975e+02
1.622170602314002110e+02,1.719278114597460956e+02
1.297667616614565986e+02,1.747854695470076649e+02
1.676221203811575151e+02,1.712116863746567219e+02
1.761339663042827794e+02,1.719278114597460956e+02
1.604549356091422680e+02,1.638743357807389316e+02
1.804868701741240216e+02,1.813748175383856847e+02
1.714489910313006078e+02,1.707866390820981906e+02
1.660400181842826441e+02,1.670228719091978746e+02
1.785307924673096807e+02,1.719278114597460956e+02
1.749231171805208191e+02,1.712281189457942503e+02
1.635844360296977698e+02,1.710944810696663581e+02
1.738785922320619477e+02,1.735401987405026603e+02
1.874122670922887153e+02,1.735401987405026603e+02
1.721983713485693102e+02,1.737151163970109167e+02
1.653222367553860579e+02,1.712281189457942503e+02
1.719590349648653387e+02,1.712281189457942503e+02
1.658005552112632586e+02,1.732774408675338975e+02
1.802421594229988386e+02,1.732774408675338975e+02
1.703277261961675606e+02,1.681304304793741267e+02
1.763672350887237883e+02,1.745010881342403195e+02
1.769157637785444308e+02,1.712281189457942503e+02
1.696602190417659699e+02,1.719278114597460956e+02
1.519498138080805347e+02,1.626589470205681209e+02
1.688994836712699623e+02,1.719278114597460956e+02
1.627663084082772400e+02,1.745010881342403195e+02
1.783070182983063887e+02,1.735401987405026603e+02
1.602649861131936291e+02,1.710944810696663581e+02
1.622282078121611448e+02,1.707866390820981906e+02
1.668130680398550680e+02,1.719278114597460956e+02
1.650093116152330879e+02,1.735401987405026603e+02
1.753364745530473101e+02,1.712116863746567219e+02
1.448534659125048734e+02,1.745010881342403195e+02
1.697137514910348841e+02,1.710944810696663581e+02
1.745018910099707909e+02,1.735401987405026603e+02
1.644242663561384177e+02,1.775381390917675617e+02
1.688269480211896507e+02,1.670228719091978746e+02
1.726427693686036378e+02,1.754875741965639691e+02
1.694153599010692517e+02,1.732774408675338975e+02
1.618498176424501480e+02,1.710944810696663581e+02
1.582971381102469763e+02,1.735401987405026603e+02
1.678702247206855986e+02,1.719278114597460956e+02
1.705954744631791016e+02,1.700208307981985740e+02
1.719801804118798714e+02,1.700208307981985740e+02
1.709647929851325330e+02,1.719278114597460956e+02
1.607922081851133953e+02,1.710944810696663581e+02
1.714686143048161000e+02,1.719278114597460956e+02
1.684261336229157280e+02,1.712281189457942503e+02
1.730807630948494591e+02,1.707192417662278103e+02
1.745704698183593280e+02,1.719278114597460956e+02
1.524878337145815408e+02,1.737151163970109167e+02
1.720979869822813271e+02,1.707866390820981906e+02
1.838976025658903666e+02,1.719278114597460956e+02
1.499388577061870080e+02,1.707192417662278103e+02
1.763592869936661600e+02,1.732774408675338975e+02
1.813695544591209341e+02,1.766670585210935656e+02
1.703703925067779892e+02,1.712281189457942503e+02
1.803799661058407082e+02,1.754875741965639691e+02
1.568857099261286123e+02,1.546035921376211775e+02
1.682348357122600362e+02,1.735401987405026603e+02
1.740317992610944202e+02,1.705817867461299215e+02
1.701145817917779368e+02,1.719278114597460956e+02
1.591779826635088568e+02,1.777862239703632667e+02
1.679862381386581376e+02,1.710944810696663581e+02
1.686141877274472733e+02,1.719278114597460956e+02
1.755699724530671517e+02,1.732774408675338975e+02
1.913024292337485690e+02,1.775381390917675617e+02
1.816931891267708465e+02,1.732774408675338975e+02
1.738500333052671181e+02,1.707866390820981906e+02
1.616883196289831233e+02,1.719278114597460956e+02
1.793140192366922179e+02,1.732774408675338975e+02
1.860584515154594385e+02,1.698488754091094961e+02
1.627835355203146719e+02,1.707192417662278103e+02
1.733124700001612837e+02,1.719278114597460956e+02
1.687666295079342262e+02,1.694465611545723505e+02
1.739980513193843592e+02,1.712281189457942503e+02
1.702857637978183334e+02,1.710944810696663581e+02
1.781988909343313594e+02,1.719278114597460956e+02
1.662001535617908701e+02,1.719278114597460956e+02
1.337855953633880404e+02,1.712281189457942503e+02
1.763035269438356067e+02,1.737151163970109167e+02
1.786930951285385163e+02,1.775381390917675617e+02
1.776886512751199234e+02,1.719278114597460956e+02
1.805153224900548992e+02,1.707866390820981906e+02
1.763184561116688371e+02,1.737151163970109167e+02
1.770382246963325201e+02,1.712116863746567219e+02
1.566324338426887550e+02,1.719278114597460956e+02
1.610792500567745549e+02,1.712281189457942503e+02
1.743450894309807495e+02,1.735401987405026603e+02
1.755305387868168907e+02,1.705817867461299215e+02
1.729772080826508329e+02,1.732774408675338975e+02
1.757512979767583090e+02,1.732774408675338975e+02
1.472733834365307359e+02,1.754875741965639691e+02
1.710394724986012420e+02,1.738377559790740179e+02
1.318610266193155667e+02,1.738377559790740179e+02
1.764638278411249246e+02,1.751153404342172166e+02
1.749191038652029988e+02,1.751153404342172166e+02
1.519153869407015804e+02,1.630078409411718781e+02
1.782868610408162908e+02,1.738377559790740179e+02
1.539283527342541049e+02,1.738377559790740179e+02
1.784793447896282998e+02,1.738377559790740179e+02
1.788846037232565038e+02,1.738377559790740179e+02
1.425137448810619389e+02,1.677276895141404225e+02
1.357226280195177139e+02,1.738377559790740179e+02
1.633607263483433485e+02,1.738377559790740179e+02
1.493496642613511654e+02,1.738377559790740179e+02
1.599053961564396218e+02,1.590185891600848720e+02
1.668527641915318043e+02,1.738377559790740179e+02
1.761312203482237067e+02,1.751153404342172166e+02
1.667537380270811411e+02,1.738377559790740179e+02
1.647142169431928664e+02,1.656645712926403178e+02
1.764586588399844800e+02,1.686441803907671897e+02
1.584574854848305563e+02,1.677276895141404225e+02
1.831726719699258012e+02,1.738377559790740179e+02
1.699860704770677273e+02,1.666747508635754684e+02
1.715292396380743583e+02,1.680658672604098456e+02
1.688457541059255789e+02,1.766535435763044575e+02
1.761808078842403518e+02,1.738377559790740179e+02
1.704997829875906064e+02,1.969733364824926980e+02
1.784655361353269711e+02,1.751153404342172166e+02
1.793144096072834088e+02,1.738377559790740179e+02
1.797017429230904781e+02,1.738377559790740179e+02
1.767046938657331623e+02,1.738377559790740179e+02
1.757407762035392693e+02,1.738377559790740179e+02
1.818751624805263987e+02,1.789291398767152828e+02
1.721876208159015675e+02,1.765226934287597658e+02
1.700207261545715767e+02,1.738377559790740179e+02
1.520773706759430581e+02,1.738377559790740179e+02
1.736975507282824935e+02,1.738377559790740179e+02
1.741402610366682211e+02,1.704262751090737993e+02
1.279110958452995135e+02,1.751153404342172166e+02
1.733720988466457982e+02,1.738377559790740179e+02
1.696189480250627355e+02,1.738377559790740179e+02
1.768178163989141183e+02,1.766535435763044575e+02
1.756205846473661438e+02,1.765226934287597658e+02
1.993484525722923877e+02,1.969733364824926980e+02
1.677216521409021368e+02,1.738377559790740179e+02
1.624026754574817346e+02,1.711622289843220983e+02
1.735089023890695898e+02,1.738377559790740179e+02
1.707117926651101811e+02,1.738377559790740179e+02
1.780444564332923392e+02,1.738377559790740179e+02
1.662481140930102583e+02,1.738377559790740179e+02
1.747870813311497500e+02,1.738377559790740179e+02
1.716731909425952551e+02,1.751153404342172166e+02
1.661217467982387177e+02,1.751153404342172166e+02
1.682999598222990585e+02,1.664761340004754970e+02
1.519081411545095932e+02,1.530638199420104115e+02
1.680513787306817903e+02,1.629186337306304893e+02
1.696224823208174826e+02,1.783671002452020957e+02
1.638843208470623551e+02,1.674899731349259184e+02
1.710327459627197015e+02,1.586646128899628252e+02
1.857877085521854781e+02,1.830536237314199752e+02
1.820168746250856486e+02,1.862530867706329332e+02
1.753144936071802533e+02,1.830536237314199752e+02
1.681011375205171134e+02,1.664761340004754970e+02
1.820341588169563920e+02,1.886688213534055762e+02
1.656355423091067394e+02,1.665026070369571016e+02
1.695460096956186646e+02,1.629186337306304893e+02
1.855202539040231500e+02,1.830536237314199752e+02
1.286362833569379234e+02,1.783671002452020957e+02
1.555101553519618847e+02,1.651368475286992634e+02
1.551372626384621469e+02,1.606339879398082076e+02
1.907494593666037304e+02,1.783671002452020957e+02
1.806514251604194499e+02,1.783671002452020957e+02
1.628237271528032295e+02,1.886688213534055762e+02
1.597032381656102586e+02,1.514209425834991691e+02
1.795168938401318428e+02,1.811781304745124714e+02
1.800760074028111148e+02,1.783671002452020957e+02
1.227681252375904251e+02,1.595309736529649172e+02
2.127464847809332582e+02,2.037692901166961406e+02
1.862511557151801469e+02,1.783671002452020957e+02
1.862850272613560776e+02,1.830536237314199752e+02
1.432197543908695536e+02,1.565554891858781446e+02
1.877035111971060246e+02,1.830536237314199752e+02
1.733534992988510055e+02,1.861655660626467466e+02
1.466692076464440220e+02,1.400253159272569690e+02
1.337751185810037668e+02,1.373215943553238105e+02
1.893214843061747956e+02,1.830536237314199752e+02
1.881881278004216540e+02,1.836707124194377059e+02
1.601173773373585050e+02,1.674899731349259184e+02
1.918680063991195084e+02,2.064897888064573408e+02
1.833997806514982756e+02,1.811781304745124714e+02
1.642546350388406324e+02,1.629186337306304893e+02
1.375600710756787919e+02,1.373215943553238105e+02
1.567219351562953591e+02,1.837233810709233524e+02
1.479095373841220749e+02,1.665026070369571016e+02
1.759015782647642538e+02,1.674899731349259184e+02
1.774609857408165965e+02,1.837233810709233524e+02
1.495593163387772790e+02,1.664761340004754970e+02
1.725556984305985679e+02,1.783671002452020957e+02
1.799992521772380769e+02,1.830536237314199752e+02
1.520634071286112601e+02,1.565554891858781446e+02
1.654925414207308165e+02,1.830536237314199752e+02
1.785287547155607797e+02,1.836707124194377059e+02
1.738509447693060395e+02,1.664761340004754970e+02
1.531661314581772331e+02,1.606339879398082076e+02
1.391154514971785829e+02,1.665026070369571016e+02
1.397010963860071229e+02,1.744275816424834034e+02
1.740803113452256525e+02,1.744275816424834034e+02
1.744973267945924249e+02,1.744275816424834034e+02
1.810572806042693799e+02,1.744275816424834034e+02
1.759103544289242791e+02,1.744275816424834034e+02
1.945626559102491910e+02,1.879692041376129907e+02
1.893109926096833817e+02,1.818263462185014134e+02
1.314501705516301797e+02,1.277848262177274279e+02
1.671178857228443633e+02,1.744275816424834034e+02
1.775485855320316091e+02,1.744275816424834034e+02
1.850868857953402369e+02,1.744275816424834034e+02
1.867575355611355121e+02,1.744275816424834034e+02
1.869971899251192440e+02,1.838341853948542166e+02
1.780640112672951147e+02,1.744275816424834034e+02
1.665137194076669402e+02,1.744275816424834034e+02
1.741401949095443911e+02,1.744275816424834034e+02
1.779091685771596190e+02,1.744275816424834034e+02
1.847718266454744480e+02,1.744275816424834034e+02
1.355678302739488004e+02,1.744275816424834034e+02
1.632004216055240136e+02,1.744275816424834034e+02
1.678067119394485474e+02,1.744275816424834034e+02
1.236305873772798805e+02,1.744275816424834034e+02
1.876660418442658909e+02,1.744275816424834034e+02
1.800210653492238180e+02,1.744275816424834034e+02
1.501825126844936733e+02,1.744275816424834034e+02
1.778732407495099039e+02,1.744275816424834034e+02
1.224685863732981943e+02,1.744275816424834034e+02
1.767322986728310639e+02,1.744275816424834034e+02
1.764618639816720247e+02,1.744275816424834034e+02
1.683079285381938348e+02,1.744275816424834034e+02
1.832469314445697250e+02,1.744275816424834034e+02
1.775171270301927109e+02,1.744275816424834034e+02
1.726344481945371001e+02,1.744275816424834034e+02
1.737158279697850389e+02,1.768940220119245623e+02
1.676848310398869728e+02,1.744275816424834034e+02
1.691026922499424643e+02,1.744275816424834034e+02
1.693866195919579241e+02,1.744275816424834034e+02
1.269619828987653420e+02,1.485192869489060001e+02
1.690341238907526815e+02,1.744275816424834034e+02
1.769365678194312466e+02,1.744275816424834034e+02
1.760805549960748237e+02,1.744275816424834034e+02
1.637314732526375849e+02,1.744275816424834034e+02
1.745848442847591286e+02,1.744275816424834034e+02
1.897628370850072486e+02,1.879692041376129907e+02
1.753783862544729288e+02,1.744275816424834034e+02
1.775958877789015844e+02,1.744275816424834034e+02
1.850545334904900585e+02,1.768940220119245623e+02
1.725334505691309062e+02,1.768940220119245623e+02
1.737408315715260869e+02,1.744275816424834034e+02
1.743896319787955065e+02,1.744275816424834034e+02
1.436211044571173545e+02,1.744275816424834034e+02
1.627524235663239551e+02,1.744275816424834034e+02
1.694022186135622690e+02,1.739792557954970107e+02
1.540042263629109982e+02,1.529354107296668985e+02
1.703216364672458951e+02,1.739792557954970107e+02
1.778232489272288035e+02,1.739792557954970107e+02
1.782521368086226516e+02,1.739792557954970107e+02
1.584506570910002097e+02,1.733586372802207620e+02
1.769575173126974903e+02,1.739792557954970107e+02
1.735920621538833757e+02,1.772723056324939535e+02
1.645331949792282273e+02,1.733586372802207620e+02
1.747825149029541194e+02,1.739792557954970107e+02
1.738808726455749252e+02,1.733586372802207620e+02
1.734555403458252556e+02,1.733586372802207620e+02
1.808969660067346297e+02,1.739792557954970107e+02
1.779584861433381207e+02,1.733586372802207620e+02
1.369227304354863008e+02,1.739792557954970107e+02
1.679766719738051393e+02,1.733586372802207620e+02
1.689417099677559690e+02,1.739792557954970107e+02
1.688080372329903014e+02,1.714574462964599491e+02
1.708300889985767412e+02,1.739792557954970107e+02
1.803554728540160852e+02,1.739792557954970107e+02
1.230624318726523541e+02,1.772723056324939535e+02
1.812648763207439799e+02,1.733586372802207620e+02
1.675887928936010667e+02,1.733586372802207620e+02
1.290629226205505233e+02,1.733586372802207620e+02
1.745531152935003547e+02,1.739792557954970107e+02
1.655568595148180009e+02,1.733586372802207620e+02
1.767578440454609279e+02,1.733586372802207620e+02
1.690255904677715932e+02,1.733586372802207620e+02
1.880748116099898652e+02,1.733586372802207620e+02
1.718745502857818792e+02,1.733586372802207620e+02
1.736499345575133759e+02,1.733586372802207620e+02
1.339910959095448675e+02,1.714574462964599491e+02
1.807370972269934271e+02,1.739792557954970107e+02
1.689993514884642138e+02,1.733586372802207620e+02
1.693633657489500592e+02,1.733586372802207620e+02
1.759426837639048529e+02,1.739792557954970107e+02
1.590972214813714913e+02,1.733586372802207620e+02
1.666069344387866522e+02,1.943328152556899227e+02
1.733077444507256359e+02,1.714574462964599491e+02
1.771102403946314325e+02,1.739792557954970107e+02
1.796659850049546776e+02,1.733586372802207620e+02
1.690247667305339405e+02,1.733586372802207620e+02
1.591520669645151429e+02,1.733586372802207620e+02
1.702767419368418871e+02,1.733586372802207620e+02
1.739193257555326397e+02,1.733586372802207620e+02
1.400553897164198816e+02,1.739792557954970107e+02
1.751909370437268763e+02,1.733586372802207620e+02
1.698850165036848523e+02,1.733586372802207620e+02
1.699258067808271448e+02,1.733586372802207620e+02
1.701012664500371727e+02,1.733586372802207620e+02
1.721843733258415909e+02,1.714574462964599491e+02
1.727763061770309605e+02,1.733586372802207620e+02
1.807575115132648591e+02,1.751243409769540165e+02
1.740238555875555164e+02,1.725843450639025605e+02
1.742110678303447457e+02,1.725843450639025605e+02
1.734487563640621772e+02,1.725843450639025605e+02
1.394716458359188209e+02,1.725843450639025605e+02
1.657211928834269372e+02,1.725843450639025605e+02
1.681125069528636402e+02,1.718502372312514410e+02
1.560966348546726010e+02,1.492194386677071520e+02
1.677697171732082211e+02,1.718502372312514410e+02
1.763924642939576586e+02,1.725843450639025605e+02
1.780586720294251393e+02,1.718502372312514410e+02
2.019297581198530338e+02,2.006957872113153485e+02
1.600225128779476620e+02,1.657133622362319443e+02
1.667121122935308790e+02,1.725843450639025605e+02
1.738306015234470294e+02,1.718502372312514410e+02
1.780332487432709172e+02,1.725843450639025605e+02
1.712577524347466067e+02,1.725843450639025605e+02
1.811050804448839813e+02,1.702306445149179126e+02
1.714546547854176310e+02,1.718502372312514410e+02
1.642931980656910014e+02,1.701626481837637357e+02
1.830340191987055789e+02,1.725843450639025605e+02
1.662730189950400188e+02,1.725843450639025605e+02
1.666341653083546248e+02,1.725843450639025605e+02
1.781021123188672846e+02,1.751243409769540165e+02
1.428145199162319443e+02,1.584762813591540009e+02
1.670533764022876255e+02,1.702306445149179126e+02
1.664486555170693975e+02,1.818185966242963900e+02
1.658707648346564270e+02,1.751243409769540165e+02
1.740369971274395482e+02,1.751243409769540165e+02
1.718118599423313242e+02,1.725843450639025605e+02
1.708764231552377453e+02,1.776628642118862160e+02
1.692149952376901751e+02,1.718502372312514410e+02
1.756751994812559019e+02,1.702306445149179126e+02
1.291362446114508771e+02,1.751243409769540165e+02
1.759818812481809402e+02,1.751243409769540165e+02
1.684350154960955308e+02,1.702306445149179126e+02
1.668319103066432660e+02,1.718502372312514410e+02
1.612298577957989778e+02,1.725843450639025605e+02
1.725224122300358829e+02,1.725843450639025605e+02
1.697334840035321122e+02,1.718502372312514410e+02
1.712644361853530199e+02,1.718502372312514410e+02
1.767646297823660007e+02,1.725843450639025605e+02
1.764233291838121431e+02,1.776628642118862160e+02
1.738698971380131582e+02,1.725843450639025605e+02
1.741765799403974313e+02,1.751243409769540165e+02
1.724741709035420740e+02,1.725843450639025605e+02
1.717555495196444042e+02,1.701626481837637357e+02
1.560422152139968830e+02,1.751243409769540165e+02
1.709565286392876544e+02,1.751243409769540165e+02
1.849937975313775667e+02,1.725843450639025605e+02
1.751505531381400260e+02,1.768812302560673402e+02
1.700506299537745463e+02,1.725843450639025605e+02
1.762001788113655039e+02,1.716761973842776570e+02
1.712711131067266024e+02,1.735693480827679025e+02
1.643890550799478092e+02,1.735693480827679025e+02
1.792814573501636346e+02,1.735971659430656189e+02
1.715160630444138405e+02,1.735693480827679025e+02
1.741942248439248999e+02,1.735693480827679025e+02
1.720993301189757858e+02,1.716761973842776570e+02
1.743202573378071918e+02,1.735693480827679025e+02
1.727786405385082844e+02,1.735693480827679025e+02
1.578593429542536626e+02,1.866713698752559480e+02
1.500584159336171410e+02,1.708859504306002748e+02
1.731661183729883930e+02,1.735693480827679025e+02
1.664093824791991096e+02,1.735971659430656189e+02
1.547624461949405372e+02,1.735971659430656189e+02
1.772116619824824681e+02,1.735693480827679025e+02
1.745720590732864821e+02,1.735693480827679025e+02
1.338917389370981823e+02,1.735971659430656189e+02
1.696930662690506892e+02,1.735693480827679025e+02
1.578446143979894316e+02,1.735693480827679025e+02
1.672782513231298651e+02,1.735971659430656189e+02
1.745589308124855847e+02,1.735971659430656189e+02
1.821206152512551455e+02,1.735693480827679025e+02
1.618355719161862396e+02,1.735693480827679025e+02
1.873339553786308045e+02,1.944549121662689686e+02
1.720206561508244363e+02,1.735971659430656189e+02
1.762822590590661491e+02,1.735971659430656189e+02
1.674207548693104002e+02,1.735971659430656189e+02
1.668567014960763117e+02,1.716761973842776570e+02
1.666768022526385664e+02,1.735971659430656189e+02
1.475164624596594365e+02,1.735693480827679025e+02
1.947829023489919109e+02,1.839596361812483849e+02
1.665303305296197323e+02,1.735971659430656189e+02
1.493965996486510335e+02,1.735971659430656189e+02
1.749992416356962508e+02,1.735693480827679025e+02
1.760775198850057564e+02,1.735693480827679025e+02
1.713688351305492290e+02,1.735693480827679025e+02
1.753849706114840785e+02,1.735693480827679025e+02
1.728713816752938897e+02,1.735971659430656189e+02
1.701174731461407248e+02,1.735971659430656189e+02
1.314785855372055607e+02,1.735693480827679025e+02
1.791639276529512301e+02,1.716761973842776570e+02
1.654463527145728676e+02,1.716761973842776570e+02
1.683310277180227956e+02,1.735971659430656189e+02
1.625950921718279290e+02,1.735693480827679025e+02
1.346765142121498684e+02,1.735693480827679025e+02
1.754850016108968873e+02,1.735971659430656189e+02
1.618196801126139235e+02,1.735971659430656189e+02
1.539223814050514818e+02,1.486714987728507253e+02
1.342677568076174737e+02,1.735693480827679025e+02
1.662076585169368457e+02,1.716761973842776570e+02
1.667920025261129524e+02,1.735971659430656189e+02
1.799681794928999921e+02,1.735693480827679025e+02
1.710430462520249932e+02,1.731825940654403553e+02
1.826437631707712796e+02,1.774539281523840373e+02
1.658527125861822356e+02,1.655692496641847242e+02
1.779764583775138931e+02,1.731825940654403553e+02
1.541908565067791415e+02,1.731825940654403553e+02
1.806988737187993763e+02,1.747057707014097332e+02
1.960481953429253679e+02,1.958349122312425834e+02
1.433595788949398013e+02,1.650972305094413741e+02
1.830028809523326743e+02,1.731825940654403553e+02
1.819585402858631937e+02,1.747500726960150246e+02
1.744401671127717748e+02,1.774539281523840373e+02
1.258786231110119473e+02,1.731825940654403553e+02
1.715482651229416149e+02,1.764085681103136380e+02
1.608861395947311053e+02,1.731825940654403553e+02
1.546602354974222919e+02,1.774539281523840373e+02
1.780496561403894589e+02,1.747500726960150246e+02
1.452740198308061110e+02,1.708628749045888355e+02
1.799641458782077450e+02,1.747057707014097332e+02
1.607054557523330516e+02,1.709020015290493859e+02
1.676017073827759987e+02,1.708628749045888355e+02
1.502879418978376975e+02,1.731825940654403553e+02
1.759272187780925947e+02,1.731825940654403553e+02
1.676955531196615254e+02,1.655692496641847242e+02
1.728094427393909598e+02,1.731825940654403553e+02
1.778385217206551658e+02,1.731825940654403553e+02
1.767166893576220446e+02,1.731825940654403553e+02
1.806735285440083771e+02,1.747057707014097332e+02
1.276403299403321228e+02,1.650972305094413741e+02
1.649014878558092221e+02,1.747500726960150246e+02
1.826191080576386696e+02,1.731825940654403553e+02
1.688619622835296923e+02,1.709020015290493859e+02
1.723081189480458875e+02,1.731825940654403553e+02
1.669412928403867227e+02,1.708628749045888355e+02
1.795906465240905447e+02,1.731825940654403553e+02
1.771003708928481899e+02,1.731825940654403553e+02
1.720032561600637848e+02,1.731825940654403553e+02
1.841186186154945972e+02,1.731825940654403553e+02
1.712904907969274291e+02,1.747057707014097332e+02
1.782500828839734197e+02,1.782353679832255580e+02
1.603442400028917518e+02,1.778848878822789743e+02
1.893991486108794788e+02,1.731825940654403553e+02
1.389046158801248794e+02,1.731825940654403553e+02
1.708856905764060059e+02,1.731825940654403553e+02
1.654190102366826522e+02,1.731825940654403553e+02
1.687266285329731375e+02,1.747500726960150246e+02
1.369036357999184190e+02,1.731825940654403553e+02
1.605658834142883507e+02,1.731825940654403553e+02
1.700575602607959524e+02,1.747500726960150246e+02
1.688364088644231060e+02,1.708628749045888355e+02
1.712426747523523431e+02,1.709020015290493859e+02
1.778019765741163098e+02,1.782353679832255580e+02
1.675208841219063629e+02,1.764085681103136380e+02
1.715939029847547772e+02,1.740793220024796710e+02
1.751772851752879205e+02,1.740793220024796710e+02
1.883667891262603575e+02,1.894487630783133909e+02
1.754608085604480152e+02,1.717975769655644172e+02
1.584624637766269188e+02,1.717975769655644172e+02
1.597239698813186521e+02,1.717975769655644172e+02
1.814624210566940690e+02,1.717975769655644172e+02
1.719082981301745008e+02,1.740793220024796710e+02
1.736282627866299322e+02,1.776799414225189935e+02
1.811084526069016647e+02,1.740793220024796710e+02
1.747441952398330614e+02,1.740793220024796710e+02
1.677393725629315213e+02,1.740793220024796710e+02
1.790459121657179651e+02,1.740793220024796710e+02
1.687884576284388061e+02,1.740793220024796710e+02
1.737670131614839875e+02,1.717975769655644172e+02
1.297947778489204893e+02,1.740793220024796710e+02
1.426912842287150625e+02,1.717975769655644172e+02
1.690281473989986125e+02,1.740793220024796710e+02
1.773492545165168508e+02,1.775940015339160141e+02
1.725589199035034653e+02,1.740793220024796710e+02
1.790423368207754891e+02,1.740793220024796710e+02
1.675956736149582298e+02,1.627241360307847060e+02
1.565816799629393188e+02,1.629188832919499532e+02
1.889611278830283538e+02,1.852564618409991226e+02
1.844393911302295521e+02,1.855564128632874485e+02
1.536422253052842848e+02,1.740793220024796710e+02
1.798151864492911614e+02,1.740793220024796710e+02
1.857305000206834791e+02,1.740793220024796710e+02
1.450418588284744601e+02,1.740793220024796710e+02
1.274012733904113759e+02,1.717975769655644172e+02
1.805060931308212560e+02,1.740793220024796710e+02
1.779525048190762107e+02,1.740793220024796710e+02
1.727996553345270172e+02,1.740793220024796710e+02
1.727897144408154304e+02,1.717975769655644172e+02
1.628889454252714586e+02,1.663142901277249450e+02
1.727495558333622228e+02,1.740793220024796710e+02
1.700523898315741178e+02,1.740793220024796710e+02
1.841815041274221585e+02,1.717975769655644172e+02
1.724582047386849410e+02,1.717975769655644172e+02
1.475659225135579220e+02,1.717975769655644172e+02
1.765664088809840280e+02,1.740793220024796710e+02
1.780301949824172425e+02,1.740793220024796710e+02
1.702703596970805222e+02,1.740793220024796710e+02
1.722129773524300731e+02,1.740793220024796710e+02
1.746773262773167232e+02,1.717975769655644172e+02
1.734211575621786210e+02,1.740793220024796710e+02
1.809146670201681104e+02,1.776799414225189935e+02
1.591658315674039272e+02,1.740793220024796710e+02
1.881629392422836133e+02,1.740793220024796710e+02
1.815734627085641364e+02,1.740793220024796710e+02
1.516774730592352967e+02,1.717975769655644172e+02
1.975627368015948377e+02,1.934910179360632583e+02
1.771179385424742065e+02,1.766264734396215772e+02
1.678060127080734105e+02,1.724334347332246864e+02
1.783512919288999967e+02,1.757695333742051673e+02
1.764001658675704221e+02,1.757695333742051673e+02
1.515100945267955694e+02,1.724870799742533336e+02
1.599418260855729841e+02,1.725389657219924118e+02
1.764328567813674056e+02,1.724870799742533336e+02
1.800594374783951821e+02,1.757695333742051673e+02
1.533633780229582158e+02,1.725389657219924118e+02
1.725505390994809716e+02,1.725389657219924118e+02
1.745099572647112609e+02,1.724334347332246864e+02
